text;label;file
ela ajuda a arrumar o quarto e gosta de passar o aspirador .;fundamental;177_735.txt
vinícius cunha , de 0 anos , mora com os avós .;fundamental;177_735.txt
além de ajudar a dobrar e guardar suas roupas , é grande companheiro na hora de fazer as compras .;fundamental;177_735.txt
gosto de ir ao supermercado fazer compras com minha avó .;fundamental;177_735.txt
cansa um pouco , mas é muito bom ajudar , diz o menino .;fundamental;177_735.txt
marlene cunha , orgulhosa , reconhece a boa vontade do neto e confessa que sua colaboração é fundamental para manter o apartamento em ordem .;fundamental;177_735.txt
a psicóloga denise aragão reforça a importância de as crianças aprenderem a fazer pequenas tarefas domésticas .;fundamental;177_735.txt
segundo ela , deixar o quarto organizado , molhar as plantas , arrumar a mesa , colocar comida e água para o animal de estimação são boas atividades iniciais .;fundamental;177_735.txt
acordar cedo não é mesmo uma tarefa fácil .;fundamental;178_736.txt
depois das férias , então , quando chega o momento de ir pra escola , a vontade é de continuar deitado por 0 , 00 , 00 minutos ou muito mais .;fundamental;178_736.txt
a preguiça toma conta do corpo e ficar debaixo do cobertor parece a melhor opção do dia .;fundamental;178_736.txt
até porque nas férias a gente se acostuma com uma nova rotina e se esbalda , sem horário certo pra nada e nem aquele tanto de atividade .;fundamental;178_736.txt
é , bem que poderia ser assim o ano todo .;fundamental;178_736.txt
mas o mês de agosto está aí e é o momento de se despedir das férias e voltar para a rotina escolar .;fundamental;178_736.txt
numa semana pode dormir e acordar mais tarde , na outra já é preciso madrugar .;fundamental;178_736.txt
o que acontece ?;fundamental;178_736.txt
o sono fica todo alterado .;fundamental;178_736.txt
pra não ter problema de chegar na sala de aula e ficar pescando de sono na carteira , o doutor shigueo orienta que é só começar , na última semana de férias , a mudar um pouco a rotina .;fundamental;178_736.txt
se dorme 00 horas da noite nas férias , uns cinco dias antes do retorno às aulas o ideal é passar a dormir mais cedo , tipo 00 minutos a menos na segunda , depois meia hora na terça e por aí vai , até colocar o horário em dia .;fundamental;178_736.txt
se mesmo assim o sono bate nas primeiras semanas de aula , tente tirar uns 00 minutinhos à tarde para um cochilo .;fundamental;178_736.txt
o doutor shigueo fala que é muito bom pra saúde .;fundamental;178_736.txt
os macacos-pregos brasileiros são espertos , não resta dúvida .;fundamental;178_736.txt
mas o que eles fazem é fichinha perto da criatividade dos chimpanzés ( pan troglodytes ) do congo , no coração da áfrica .;fundamental;178_736.txt
um dos estudos mais completos sobre esses bichos revelou que eles usam um total de 00 tecnologias diferentes , grande parte especializada para capturar cupins ( sim , a macacada acha esses insetos uma delícia ) e obter mel .;fundamental;178_736.txt
para abrir uma colmeia e conseguir mel , os chimpanzés do congo combinam três tipos diferentes de galho , cuidadosamente escolhidos na mata .;fundamental;178_736.txt
você nunca achou estranho que os sobrenomes dessas personalidades sejam também palavras do dicionário ?;fundamental;179_737.txt
pois antigamente todos os sobrenomes eram exatamente assim .;fundamental;179_737.txt
até o século xii , as crianças recebiam apenas um nome quando nasciam .;fundamental;179_737.txt
por exemplo : camila .;fundamental;179_737.txt
mas , para facilitar a comunicação ( afinal não havia apenas uma pessoa com cada nome ) , o costume era se referir às pessoas usando alguma característica ou informação que pudesse facilitar o entendimento .;fundamental;179_737.txt
por exemplo , se a camila morasse num terreno onde havia um pé de pitanga , ao se referir a ela as pessoas poderiam dizer : você conhece a camila , do pé de pitanga ?;fundamental;179_737.txt
aos poucos , para agilizar a comunicação , as pessoas já usavam o apelido junto ao nome e diziam , por exemplo , ah !;fundamental;179_737.txt
convide a camila pitanga .;fundamental;179_737.txt
desgastam-se o skate e a cidade .;fundamental;179_737.txt
destruir faz parte dessa cultura e tem como propósito a criação , explica lucas pexão , curador .;fundamental;179_737.txt
ele reuniu 00 artistas plásticos para criar shapes exclusivos e convidou quatro skatistas para destruí-los em três dias na avenida paulista .;fundamental;179_737.txt
o antes e o depois estão expostos na galeria .;fundamental;179_737.txt
o durante foi registrado por fotógrafos e videomakers .;fundamental;179_737.txt
já se passou a época dos uniformes escolares desconfortáveis e artificiais , distantes da realidade das crianças .;fundamental;179_737.txt
hoje , os modelos são bastante práticos e adequados ao dia a dia dos alunos .;fundamental;179_737.txt
as blusas engomadas e as saias de pregas deram lugar às bermudas , calças e camisetas , em trajes mais coerentes e apropriados ao clima e às peculiaridades de cada região .;fundamental;179_737.txt
assim , com essas mudanças , as vantagens do uniforme escolar são inúmeras .;fundamental;179_737.txt
o uniforme identifica os alunos de um colégio .;fundamental;179_737.txt
para as professoras , trata-se de instrumento indispensável nos passeios fora do ambiente escolar : nas excursões , os riscos de alunos uniformizados se perderem são bem menores .;fundamental;179_737.txt
para nós , professores , é muito mais fácil identificá-los , diz a professora denise aragão .;fundamental;179_737.txt
além disso , ter de escolher uma roupa todos os dias pode se tornar um problema para muitos jovens , pais e responsáveis .;fundamental;179_737.txt
com o traje , os alunos aprendem que a escola é um ambiente de estudo , não de exibição e ostentação .;fundamental;180_738.txt
outro ponto importante é que o uniforme pode gerar uma relevante economia às contas familiares .;fundamental;180_738.txt
uniformizados , os alunos podem brincar à vontade , sem se preocupar com o estado de suas vestimentas .;fundamental;180_738.txt
as outras roupas , geralmente mais caras que o uniforme , ficam para uso fora da escola .;fundamental;180_738.txt
por esses e outros motivos , adotar um uniforme é , sem dúvida , a melhor opção para as escolas .;fundamental;180_738.txt
após ser picado por uma aranha geneticamente modificada , o jovem peter parker ganha incríveis poderes de aranha .;fundamental;180_738.txt
o homem-aranha resolve lutar contra o crime e seus vilões ardilosos .;fundamental;180_738.txt
ele luta com o duende verde , com o dr .;fundamental;180_738.txt
octopus , com venom e até com o homem-areia .;fundamental;180_738.txt
sem falar na sua luta pessoal a fim de conquistar o coração de sua amada , mary jane .;fundamental;180_738.txt
cerca de 00 golfinhos encalharam na tarde da última segunda-feira na prainha , em arraial do cabo , e um vídeo com as cenas do salvamento está dando o que falar na internet .;fundamental;180_738.txt
as imagens mostram o momento em que eles se aproximam da praia e não conseguem voltar .;fundamental;180_738.txt
logo depois , banhistas se unem para devolver os cetáceos ao mar com rapidez .;fundamental;180_738.txt
a ação termina com uma salva de palmas .;fundamental;180_738.txt
foi a primeira vez que eu vi golfinhos na minha vida .;fundamental;180_738.txt
estava passeando com a minha mulher , que é bióloga , por volta das 0h00m , quando vi os golfinhos , que de repente começaram a encalhar , contou o gestor de vendas carlos costa , que estava de férias em arraial do cabo e ajudou a desencalhar os animais .;fundamental;180_738.txt
segundo ele , moradores da região disseram que golfinhos já haviam encalhado naquela praia , mas nunca tantos juntos de uma vez só .;fundamental;180_738.txt
para o biólogo marinho e diretor do instituto aqualung , marcelo szpilman , os golfinhos estavam per-seguindo um cardume de sardinhas .;fundamental;180_738.txt
no ímpeto da caça , os animais não perceberam que podiam encalhar .;fundamental;180_738.txt
﻿esta é a onça-pintada .;fundamental;181_739.txt
ela tem pelo curto , amarelo-dourado com manchas pretas arredondadas .;fundamental;181_739.txt
seu rugido espanta os outros animais .;fundamental;181_739.txt
mesmo assim , a onça está ameaçada de extinção .;fundamental;181_739.txt
há um bicho perigoso na mata .;fundamental;181_739.txt
aquele que caça por dinheiro .;fundamental;181_739.txt
a pele da onça é valiosa e ela tem um desafio : escapar dele , o bicho-homem !;fundamental;181_739.txt
a região centro-oeste é formada pelos estados de goiás , mato grosso e mato grosso do sul e pelo distrito federal .;fundamental;181_739.txt
é na região centro--oeste que se localiza brasília , a capital federativa do brasil .;fundamental;181_739.txt
é a segunda maior região do país , faz limite com todas as outras regiões brasileiras e com dois países sul-americanos , a bolívia e o paraguai .;fundamental;181_739.txt
o centro-oeste e a única região brasileira que não é banhada pelo mar .;fundamental;181_739.txt
essa localização dificultou seu povoamento , já que a colonização sempre se inicia pelo litoral .;fundamental;181_739.txt
tem uma das menores populações do brasil dentro de grande extensão territorial .;fundamental;181_739.txt
brasília nasceu com a intenção de povoar o oeste e ocupar o interior do imenso território brasileiro .;fundamental;181_739.txt
nossa capital federativa foi construída no governo de juscelino kubitschek com projeto urbanístico de lúcio costa e arquitetônico de oscar niemeyer .;fundamental;181_739.txt
foi inaugurada em 00 de abril de 0000 .;fundamental;181_739.txt
no início do século xx , as cidades de são paulo e rio de janeiro fizerão uma campanha de saúde pública em que se ofereciam 000 réis por rato , que seria levado ao incinerador público .;fundamental;181_739.txt
nessa época , o lixo vivia espalhado por todo o lado , e os ratos proliferarão em abundância , transmitindo doenças à população .;fundamental;181_739.txt
a campanha inicialmente foi um sucesso , mas algumas pessoas mal-intencionadas passarão a criar esses animais para ganhar dinheiro !;fundamental;181_739.txt
estamos de férias .;fundamental;181_739.txt
tempo de ficar em casa descansando , brincar com os amigos , passear , curtir a companhia dos pais e também de viajar !;fundamental;181_739.txt
nas próximas semanas , muitas crianças entrarão num avião pela primeira vez .;fundamental;181_739.txt
para mostrar um pouco de como funciona um avião , o globinho levou dois leitores para ver a cabine do piloto de uma aeronave .;fundamental;181_739.txt
﻿era uma vez um menino que passava seus dias espiando a vida dos outros .;fundamental;18_221.txt
ao longo do tempo , ele juntou uma porção de histórias curiosas sobre o que via e ouvia nas ruas .;fundamental;18_221.txt
com muita imaginação , criou belos contos .;fundamental;18_221.txt
mais tarde , decidiu publicá-los .;fundamental;18_221.txt
e não é que até hoje eles fazem o maior sucesso ?;fundamental;18_221.txt
na certa , você conhece algum , como o patinho feio , o soldadinho de chumbo ou a roupa nova do imperador .;fundamental;18_221.txt
mas será que você sabe o nome ou um pouco da vida desse importante autor ?;fundamental;18_221.txt
ele se chamava hans christian andersen e nasceu no dia 0 de abril de 0000 , em odense , na dinamarca .;fundamental;18_221.txt
lembre-se de que naquela época não havia televisão , cinema ou computador e a diversão das crianças ficava por conta das histórias improvisadas pelos pais ou avós .;fundamental;18_221.txt
andersen teve uma infância muito pobre , mas iluminada pela criatividade de seu pai , um sapateiro que lhe encenava peças ( como os famosos contos de as mil e uma noites ) em pequenos teatros de papelão .;fundamental;18_221.txt
desde cedo , andersen se encantou pela arte cênica .;fundamental;18_221.txt
em 0000 , o senhor andersen engajou-se no exército napoleônico ( que lutava pela frança ) , mas morreu , em casa , dois anos depois .;fundamental;18_221.txt
assim , aos 0 anos , andersen sentiu-se responsável pelo sustento de sua família , composta apenas de mulheres — mãe , irmã e avó .;fundamental;18_221.txt
a morte do pai foi muito marcante para o pequeno andersen .;fundamental;18_221.txt
além da perda de um ente querido , ele viu-se privado de sua grande paixão : o teatro .;fundamental;18_221.txt
foram anos difíceis para o futuro escritor , mas também de muito amadurecimento .;fundamental;18_221.txt
neles , andersen encontrou força e coragem para perseguir seus sonhos .;fundamental;18_221.txt
decidido a mudar de vida , ao completar 00 anos , o jovem partiu rumo à capital do país , copenhague .;fundamental;18_221.txt
no início foi duro , andersen chegou até a passar fome na cidade grande , mas logo arrumou pequenos trabalhos para sobreviver .;fundamental;18_221.txt
sua sorte mudou definitivamente quando conheceu o diretor do teatro real , jonas collin .;fundamental;18_221.txt
esse homem reconheceu o talento do jovem e passou a lhe dar proteção .;fundamental;18_221.txt
pagava seus estudos e garantia-lhe empregos como bailarino , corista ou autor de peças no teatro .;fundamental;18_221.txt
hans christian andersen ingressou na universidade de copenhague , em 0000 .;fundamental;18_221.txt
tornou-se um grande viajante — esteve na itália , frança , turquia e alemanha , entre outros países .;fundamental;18_221.txt
conheceu diferentes culturas e colecionou registros de suas aventuras .;fundamental;18_221.txt
gostava de escrever poemas , mas foi graças aos contos infantis que andersen ficou famoso .;fundamental;18_221.txt
ao lançar , a partir de 0000 , uma coleção de seis volumes de livros destinados a crianças , obteve pela primeira vez sucesso na carreira .;fundamental;18_221.txt
em homenagem ao dia do seu nascimento , em 0 de abril comemora-se o dia internacional do livro infanto-juvenil .;fundamental;18_221.txt
além disso , o prêmio mais importante dessa categoria é representado por uma medalha que leva o seu nome .;fundamental;18_221.txt
andersen faleceu em copenhague , em 0000 .;fundamental;18_221.txt
suas histórias , porém , estão vivas até hoje e são contadas nas mais diferentes línguas pelo mundo inteiro .;fundamental;18_221.txt
é dentro da cabine que comandante e copiloto manipulam os controles e fazem a máquina voar .;fundamental;182_740.txt
esse musical foi produzido pela primeira vez em 0000 pelo mesmo diretor , o ator e jornalista fernando gomes , e recebeu 00 indicações ao prêmio usiminas/sinparc , das quais levou quatro para as categorias melhor cenário , melhor texto , melhor figurino e melhor atriz .;fundamental;182_740.txt
o menino que virou história trata com criatividade e bom humor de um assunto muito importante para o desenvolvimento de qualquer criança — o hábito da leitura .;fundamental;182_740.txt
a peça conta que rafael , um menino que detestava ler , acabou caindo dentro de um livro .;fundamental;182_740.txt
lá ele conheceu personagens muito interessantes que o levaram a enfrentar situações desafiadoras e divertidas mostrando quão prazero-so é o desfrutar de uma boa leitura .;fundamental;182_740.txt
não pense que a peça tem aquele perfil didático sério ( até meio maçante ) , muito pelo contrário , é inteligente e divertida .;fundamental;182_740.txt
como diz o diretor fernando gomes , ela leva as crianças a entender , de forma lúdica , como os livros são diversão garantida para todas as idades .;fundamental;182_740.txt
o cenário é uma atração à parte , pois há um imenso livro de espuma colocado de forma inclinada no palco , propiciando aos atores uma movimentação corporal mágica , como se trouxesse as crianças para o interior do livro .;fundamental;182_740.txt
não há dúvidas de que os uniformes escolares evoluíram com o tempo .;fundamental;182_740.txt
atualmente , os trajes são bem mais confortáveis e práticos , mais adequados à realidade das crianças .;fundamental;182_740.txt
entretanto , como muitos continuam a abominá-lo , seu uso deveria ser reconsiderado .;fundamental;182_740.txt
geralmente , os uniformes são impostos aos alunos , que , mesmo tendo de usá-los diariamente , não têm qualquer participação na escolha deles .;fundamental;182_740.txt
essa imposição por parte da escola é prejudicial : em muitos colégios , alunos sem os trajes adequados voltam para a casa .;fundamental;182_740.txt
além dessa imposição , outra questão importante é que as roupas são uma forma de expressão das pessoas .;fundamental;183_741.txt
cada um tem seu jeito de ser , de pensar e de se vestir .;fundamental;183_741.txt
com o uniforme , os alunos não podem expressar livremente sua personalidade .;fundamental;183_741.txt
os defensores do uniforme escolar argumentam que ele é indispensável para a identificação dos alunos nos arredores do colégio e nas excursões .;fundamental;183_741.txt
mas o que dizer dos crachás e dos cartões de identificação com o nome do aluno e da instituição ?;fundamental;183_741.txt
são instrumentos igualmente eficazes para a identificação dos jovens .;fundamental;183_741.txt
os uniformes , mais do que identificar , fazem das crianças verdadeiras propagandas móveis .;fundamental;183_741.txt
em suma , os alunos devem ter , sim , a opção de escolherem o que vestir .;fundamental;183_741.txt
e no brasil ?;fundamental;183_741.txt
o teatro veio para o brasil trazido pelos portugueses , logo após o descobrimento .;fundamental;183_741.txt
entre os primeiros portugueses que chegaram ao brasil naquela época , estavam os jesuítas , padres que vieram para cá com o objetivo de catequizar os índios .;fundamental;183_741.txt
um deles foi o padre anchieta , que escreveu muitas peças teatrais , sempre com temas religiosos .;fundamental;183_741.txt
algumas peças foram escritas em três línguas : espanhol , português e tupi .;fundamental;183_741.txt
terceiro longa-metragem de animação dirigido pelo peruano eduardo schuldt ( piratas en el callao ) , o golfinho : a história de um sonhador representa um país de pouca tradição na realização do género , o peru ( com coprodução de itália e alemanha ) .;fundamental;183_741.txt
os personagens carismáticos e os cenários coloridos são elementos capazes de conquistar o público infantil .;fundamental;183_741.txt
o que não significa , necessariamente , que o acompanhante adulto terá uma experiência prazerosa no cinema , pelo contrário .;fundamental;183_741.txt
dublado na versão brasileira pelo ator e apresentador marcos mion , o protagonista é daniel alexandre golfinho , um animal que passa o filme inteiro perseguindo o sonho de pegar a onda perfeita .;fundamental;183_741.txt
insatisfeito com a vida restrita e focada na pesca que leva na lagoa onde cresceu , o golfinho desbrava o oceano na perseguição de seu sonho , sem deixar de encontrar amigos e perigos em sua busca .;fundamental;183_741.txt
e , basicamente , é isso que acontece em o golfinho : a história de um sonhador .;fundamental;183_741.txt
baseado em best-seller que vendeu mais de 00 milhões de cópias ao redor do planeta , escrito por sergio bambarén - também produtor da animação -, o longa é conduzido por uma inocência irritante .;fundamental;184_742.txt
redundante , repete o tempo todo a lição que quer passar : a de que o espectador deve seguir seu sonho , como o protagonista .;fundamental;184_742.txt
a trilha sonora também é redundante e a saturação de sons - música , barulhos do mar e os próprios diálogos - irrita os ouvidos mais sensíveis , bem como mion imitando uma criança ( é exatamente essa a impressão que se tem com a dublagem ) .;fundamental;184_742.txt
normalmente , os adultos são os que mais sofrem com essas escolhas .;fundamental;184_742.txt
se alguém lhe oferecer drogas , bebidas alcoólicas ou cigarros , responda com toda calma que não quer .;fundamental;184_742.txt
às vezes é muito difícil dizer não .;fundamental;184_742.txt
pode ser que você goste da pessoa ou que tenha vontade de fazer a mesma coisa que os outros estão fazendo .;fundamental;184_742.txt
mas lembre-se de que quem usa drogas pode ficar seriamente doente ou até mesmo morrer .;fundamental;184_742.txt
você não é obrigado a dar nenhuma explicação pelo fato de não querer usar drogas .;fundamental;184_742.txt
quando disser não , sem dar explicação , a pessoa vai achar que você não está nem um pouco interessado naquilo , e provavelmente o deixará em paz .;fundamental;184_742.txt
se alguém ficar constantemente aborrecendo você , conte para os seus pais ou para um adulto que seja conhecido e que possa lhe ajudar .;fundamental;184_742.txt
por favor , obrigado , com licença e desculpe-me essas palavrinhas moram na boca de todo mundo só que às vezes nos esquecemos delas mas elas precisam ser usadas , e é sempre bom tê-las na ponta da língua as coisas podem ser muito mais agradáveis quando elas participam do nosso dia bom dia !;fundamental;184_742.txt
eis mais três palavrinhas mágicas use-as sempre acompanhadas de um sorriso isso nos torna mais simpáticos e respeitados cumprimentar as pessoas é sempre indispensável e sinal de educação .;fundamental;184_742.txt
as mudanças no corpo das meninas ocorrem devido ao aumento da produção de um hormônio chamado estrogênio .;fundamental;184_742.txt
hormônio é uma substância transportada pelo sangue .;fundamental;185_743.txt
ele transmite informações de um órgão para o outro .;fundamental;185_743.txt
o hormônio estrogênio é produzido pela hipófise , uma pequena glândula que fica no cérebro .;fundamental;185_743.txt
à medida que a menina vai chegando mais perto da adolescência , essa pequena glândula acelera a produção do hormônio estrogênio .;fundamental;185_743.txt
o hormônio estrogênio é responsável pelo crescimento das mamas e dos pelos que ficam na região do órgão sexual das meninas .;fundamental;185_743.txt
as mamas e os pelos das meninas vão se desenvolvendo conforme o aumento da produção do hormônio estrogênio .;fundamental;185_743.txt
certamente , sem a propaganda , o conhecimento dos produtos e seu consumo não aconteceriam .;fundamental;185_743.txt
a briga pelo dinheiro do consumidor é muito grande .;fundamental;185_743.txt
é uma verdadeira guerra , quase um vale-tudo .;fundamental;185_743.txt
na linha de frente , estão os comerciais veiculados pela televisão , seguidos por outdoors espalhados pela cidade , por anúncios de rádio e por folhetos distribuídos nas ruas .;fundamental;185_743.txt
crianças e jovens , principalmente , são o alvo mais visado pela propaganda .;fundamental;185_743.txt
e a propaganda é bonita , gostosa , engraçada , deliciosa de ser vista .;fundamental;185_743.txt
sem perceber , acabamos nos deixando levar pela promessa de nos tornarmos superiores ao consumir este ou aquele produto .;fundamental;185_743.txt
curta a propaganda , mas não caia na armadilha de consumir sem pensar .;fundamental;185_743.txt
não saia por aí feito um louco comprando tudo .;fundamental;185_743.txt
troque ideias com os colegas , conheça preços e qualidade e , sobretudo , pense se você realmente precisa daquilo que está querendo comprar .;fundamental;185_743.txt
mais tarde , a pipa ficou popular em todo o oriente e foi levada para a europa .;fundamental;185_743.txt
chegou ao brasil no século xvi , trazida pelos portugueses .;fundamental;185_743.txt
foi uma pipa que ajudou benjamin franklin a estudar o para-raios .;fundamental;185_743.txt
e foi também , a partir da pandorga , uma pipa mais sofisticada , que santos dumont desenvolveu estudos sobre as asas de seu 00-bis .;fundamental;185_743.txt
os deficientes visuais também podem ter contato com a obra que o poeta gaúcho mário quintana deixou para as crianças .;fundamental;185_743.txt
é que três de seus livros foram lançados em braille ( um jeito de escrever com pontos em alto relevo para que as pessoas sem visão possam ler por meio do tato ) .;fundamental;185_743.txt
na coleção mário quintana para a infância , três de seus livros foram reunidos em kit e distribuídos em escolas do rio grande do sul .;fundamental;186_744.txt
batalhão das letras , pé de pilão e lili inventa o mundo vêm acompanhados de cds com trilha original criada por artistas gaúchos .;fundamental;186_744.txt
é um documento que tem como objetivo prever ações governamentais e de toda a sociedade para que os países se desenvolvam com justiça social e de maneira mais sustentável , ou seja , sem agredir o meio ambiente .;fundamental;186_744.txt
além dela , há também a agenda 00 local , que estabelece o que deve ser feito para solucionar problemas de determinado lugar .;fundamental;186_744.txt
muitos países já elaboraram suas agendas pensando em como poderiam se desenvolver sem prejudicar ou esgotar seus recursos naturais , garantindo melhor qualidade de vida à população .;fundamental;186_744.txt
há séculos , o ser humano utiliza animais em experimentos científicos , em busca de novas descobertas .;fundamental;186_744.txt
atualmente , o assunto tem ganhado as manchetes de jornais , com argumentos contra essa prática e outros a favor dela .;fundamental;186_744.txt
o tema é polêmico .;fundamental;186_744.txt
a experimentação em animais tem permitido grandes avanços na área da saúde , como a descoberta de novas vacinas e antibióticos , além da viabilização de transplantes .;fundamental;186_744.txt
por outro lado , animais são seres vivos , sentem dor e sofrem tanto quanto os seres humanos .;fundamental;186_744.txt
tintim não é apenas um repórter muito esperto , ele é sem dúvida um detetive bastante curioso .;fundamental;186_744.txt
seus olhos são afiados e estão sempre atentos a detalhes .;fundamental;186_744.txt
ele nunca deixa um mistério sem solução e isso certamente faz com que o comparem a sherlock holmes .;fundamental;186_744.txt
ou talvez seja o fato de tintim se disfarçar bem , assim como o mestre holmes .;fundamental;186_744.txt
dirigir um carro aqui , pilotar um avião ali , ou montar um camelo lá no deserto , com certeza , para tintim , tudo é possível .;fundamental;186_744.txt
um pouco como james bond !;fundamental;186_744.txt
tintim viaja o mundo em busca da verdade e representa o jornalista que hergé , seu criador , gostaria de ser .;fundamental;186_744.txt
o twitter ( pronuncia-se tuíter ) é uma rede social e servidor para um microblog , onde só é possível escrever um texto com até 000 caracteres ( letras e números + espaços ) .;fundamental;186_744.txt
criado em 0000 pelos norte-americanos jack dorsey , biz stones e evan williams , o twitter tornou-se rapidamente um fenômeno mundial .;fundamental;187_745.txt
seu uso é gratuito , mas é necessário cadastrar-se para poder usá-lo .;fundamental;187_745.txt
em 0000 , já possuía mais de 000 milhões de usuários no mundo inteiro , sendo mais de 00 milhões só aqui no brasil .;fundamental;187_745.txt
muitos concursos de microcontos , por exemplo , nasceram inspirados nessa rede social .;fundamental;187_745.txt
afinal , é preciso grande capacidade de síntese para resumir um assunto em tão pouco espaço .;fundamental;187_745.txt
um desafio e tanto !;fundamental;187_745.txt
por outro lado , o twitter também já foi alvo de muitas críticas , como as do escritor português josé saramago ( 0000-0000 ) , vencedor de um prêmio nobel de literatura , que afirmou : os tais 000 caracteres refletem algo que já conhecíamos : a tendência para o monossílabo como forma de comunicação .;fundamental;187_745.txt
de degrau em degrau , vamos descendo até o grunhido .;fundamental;187_745.txt
se você quiser conhecer o twitter , peça a um adulto que o ajude a escolher um microblog interessante e apropriado à sua idade para você seguir , ou seja , acompanhar e tuitar .;fundamental;187_745.txt
no cinema , os espiões usam com frequência mensagens secretas para não haver o risco de seus planos serem descobertos .;fundamental;187_745.txt
as mensagens escritas em código não existem apenas na ficção .;fundamental;187_745.txt
elas também são bastante utilizadas como medida de segurança , como na indústria , para evitar a descoberta de uma fórmula nova ou de um produto novo que será lançado , e no exército , em combates ou na defesa do país .;fundamental;187_745.txt
mas elas também podem ser usadas para diversão !;fundamental;187_745.txt
a saliva é produzida o tempo todo por glândulas da boca .;fundamental;187_745.txt
ela mantém a boca úmida , combate bactérias e nos ajuda a engolir e a digerir alimentos .;fundamental;187_745.txt
por isso , a produção aumenta se imaginamos uma refeição gostosa , por exemplo .;fundamental;187_745.txt
um adulto fabrica até 0 litros de saliva por dia .;fundamental;187_745.txt
é muito frequente na internet a publicação de textos cuja autoria é atribuída a alguém que não os escreveu !;fundamental;187_745.txt
muitos escritores brasileiros famosos foram vítimas desse golpe , como clarice lispector , luis fernando veríssimo e cecília meirelles .;fundamental;187_745.txt
a internet é um espaço democrático , ou seja , onde qualquer pessoa pode escrever e publicar o que quer e pensa , por isso , seus usuários devem ter atenção redobrada !;fundamental;188_746.txt
nem sempre o que está publicado é verdadeiro e confiável , portanto , é preciso estar atento e sempre confirmar de onde veio o texto .;fundamental;188_746.txt
os textos falsos ou apócrifos ( não autênticos ) seguem na contramão da liberdade de expressão e dos direitos autorais , expondo profissionais a situações vexatórias , em que acabam sendo conhecidos de uma maneira pouco elegante e totalmente inadequada .;fundamental;188_746.txt
veja abaixo trechos de um artigo do escritor e diretor de cinema arnaldo jabor , que foi vítima desse golpe dos textos apócrifos mais de uma vez .;fundamental;188_746.txt
você já provou o chimarrão ?;fundamental;188_746.txt
o chimarrão ou mate é uma bebida tradicional da cultura do sul do nosso país .;fundamental;188_746.txt
para o preparo são necessárias uma cuia , uma bomba , erva-mate moída e água morna .;fundamental;188_746.txt
tem gosto mais ou menos amargo , dependendo da qualidade da erva-mate .;fundamental;188_746.txt
você sabe quais são as comidas e bebidas típicas de cada região do país ?;fundamental;188_746.txt
o professor vai dividir a turma em grupos .;fundamental;188_746.txt
cada grupo vai pesquisar uma região do país e montar um cartaz ilustrado com as comidas e bebidas típicas dessa região .;fundamental;188_746.txt
os cartazes serão expostos em um mural fora da sala de aula .;fundamental;188_746.txt
leia com seus familiares o trecho abaixo , de luli radfahrer , colunista do jornal folha de s.paulo .;fundamental;188_746.txt
ele comenta os malefícios da exposição , à noite , aos aparelhos eletrônicos - em especial o computador .;fundamental;188_746.txt
um estudo publicado no periódico técnico applied ergonomics revela que duas horas de exposição à luz brilhante de um tablet ou equivalente antes de dormir reduzem os níveis de melatonina , o hormônio do sono , em cerca de 00 % .;fundamental;188_746.txt
essa carência provoca , além de noites ruins , o aumento dos riscos de obesidade , diabetes e problemas cardiovasculares .;fundamental;188_746.txt
a falta de sono diminui a produtividade , aumenta o risco de acidentes e prejudica o raciocínio .;fundamental;188_746.txt
por mais que fanfarrões afirmem ser capazes de dormir poucas horas , não há argumentos médicos que defendam essa tese , muito pelo contrário .;fundamental;189_747.txt
por mais que aparelhos eletrônicos fascinem , é preciso limitar seu uso antes de ir para a cama .;fundamental;189_747.txt
talvez seja um excelente motivo para retomar o antigo hábito de conversar .;fundamental;189_747.txt
o zootrópio é um brinquedo do século xix , que foi inventado pelo inglês william horner .;fundamental;189_747.txt
consiste em um tambor giratório com frestas em toda a sua circunferência .;fundamental;189_747.txt
dentro do tambor são colocadas sequências de imagens produzidas em tiras de papel .;fundamental;189_747.txt
quando o tambor gira , provoca a ilusão de que as imagens se movimentam .;fundamental;189_747.txt
houve um desastre de trem na frança , um acidente de mina na inglaterra , um surto de peste na índia .;fundamental;189_747.txt
você acredita nisso que os jornais dizem ?;fundamental;189_747.txt
será o mundo assim , uma bola confusa , onde acontecem unicamente desastres e desgraças ?;fundamental;189_747.txt
os jornais é que falsificam a imagem do mundo .;fundamental;189_747.txt
veja por exemplo aqui : em um subúrbio , um sapateiro matou a mulher que o traía .;fundamental;189_747.txt
eu não afirmo que isso seja mentira .;fundamental;189_747.txt
mas acontece que o jornal escolhe os fatos que noticia .;fundamental;189_747.txt
o jornal quer fatos que sejam notícias , que tenham conteúdo jornalístico .;fundamental;189_747.txt
olha a postura , menina !;fundamental;189_747.txt
chato ouvir isso , né ?;fundamental;189_747.txt
mas garanto que a sua mãe ou alguma tia já falou algo parecido para você .;fundamental;189_747.txt
e elas têm razão !;fundamental;189_747.txt
além de feio , uma má postura pode causar vários problemas na coluna .;fundamental;189_747.txt
não é nada complicado evitar essa dor de cabeça , ou melhor , nas costas ( hahaha ) .;fundamental;189_747.txt
é só você ficar ligada no seu modo de andar e sentar , principalmente quando está na escola ou passa hoooras em frente ao computador .;fundamental;189_747.txt
a ginástica rítmica foi reconhecida como esporte apenas em 0000 .;fundamental;189_747.txt
